month,state,district,demo_age_5_17,demo_age_17_
2025-10-01,Tamil Nadu,Theni,798,3714
2025-10-01,Tamil Nadu,Thiruvallur,18,281
2025-10-01,Tamil Nadu,Thiruvarur,707,4600
2025-10-01,Tamil Nadu,Thoothukkudi,1139,4515
2025-10-01,Tamil Nadu,Tiruchirappalli,1703,6623
2025-10-01,Tamil Nadu,Tirunelveli,2444,7544
2025-10-01,Tamil Nadu,Tirupathur,3,14
2025-10-01,Tamil Nadu,Tirupattur,134,774
2025-10-01,Tamil Nadu,Tiruppur,1733,7571
2025-10-01,Tamil Nadu,Tiruvallur,2341,10936
2025-10-01,Tamil Nadu,Tiruvannamalai,1615,6357
2025-10-01,Tamil Nadu,Vellore,1792,8920
2025-10-01,Tamil Nadu,Villupuram,1753,4095
2025-10-01,Tamil Nadu,Viluppuram,435,5742
2025-10-01,Tamil Nadu,Virudhunagar,1015,4850
2025-10-01,Telangana,Adilabad,966,5494
2025-10-01,Telangana,Bhadradri Kothagudem,1348,4959
2025-10-01,Telangana,Hanumakonda,398,2848
2025-10-01,Telangana,Hyderabad,3069,16064
2025-10-01,Telangana,Jagitial,339,2539
2025-10-01,Telangana,Jangaon,14,186
2025-10-01,Telangana,Jangoan,298,2347
2025-10-01,Telangana,Jayashankar Bhupalpally,298,2480
2025-10-01,Telangana,Jogulamba Gadwal,902,3567
2025-10-01,Telangana,K.v. Rangareddy,4812,21103
2025-10-01,Telangana,Kamareddy,620,3639
2025-10-01,Telangana,Karimnagar,1446,9680
2025-10-01,Telangana,Khammam,1820,7705
2025-10-01,Telangana,Komaram Bheem,712,3911
2025-10-01,Telangana,Mahabubabad,458,3490
2025-10-01,Telangana,Mahabubnagar,3835,9631
2025-10-01,Telangana,Mancherial,646,3893
2025-10-01,Telangana,Medak,1604,7941
2025-10-01,Telangana,Medchal-malkajgiri,1992,8377
2025-10-01,Telangana,Medchal?malkajgiri,0,1
2025-10-01,Telangana,Medchal−malkajgiri,100,233
2025-10-01,Telangana,Mulugu,222,1479
2025-10-01,Telangana,Nagarkurnool,496,2982
2025-10-01,Telangana,Nalgonda,1853,10371
2025-10-01,Telangana,Narayanpet,488,2644
2025-10-01,Telangana,Nirmal,832,4829
2025-10-01,Telangana,Nizamabad,1464,7191
2025-10-01,Telangana,Peddapalli,186,1710
2025-10-01,Telangana,Rajanna Sircilla,276,1672
2025-10-01,Telangana,Rangareddy,136,576
2025-10-01,Telangana,Sangareddy,839,3896
2025-10-01,Telangana,Siddipet,820,6156
2025-10-01,Telangana,Suryapet,872,7507
2025-10-01,Telangana,Vikarabad,1450,9377
2025-10-01,Telangana,Wanaparthy,793,3394
2025-10-01,Telangana,Warangal,1098,3629
2025-10-01,Telangana,Warangal (urban),1,29
2025-10-01,Telangana,Warangal Rural,220,2554
2025-10-01,Telangana,Warangal Urban,186,1023
2025-10-01,Telangana,Yadadri.,549,4319
2025-10-01,Tripura,Dhalai,153,1445
2025-10-01,Tripura,Dhalai  *,0,48
2025-10-01,Tripura,Gomati,109,733
2025-10-01,Tripura,Khowai,39,298
2025-10-01,Tripura,North Tripura,79,1409
2025-10-01,Tripura,Sepahijala,149,1497
2025-10-01,Tripura,South Tripura,344,2764
2025-10-01,Tripura,Unakoti,29,320
2025-10-01,Tripura,West Tripura,378,4884
2025-10-01,Uttar Pradesh,Agra,1901,15090
2025-10-01,Uttar Pradesh,Aligarh,1176,12723
2025-10-01,Uttar Pradesh,Allahabad,2038,17795
2025-10-01,Uttar Pradesh,Ambedkar Nagar,846,7320
2025-10-01,Uttar Pradesh,Amethi,855,7462
2025-10-01,Uttar Pradesh,Amroha,596,7502
2025-10-01,Uttar Pradesh,Auraiya,601,4441
2025-10-01,Uttar Pradesh,Ayodhya,213,1190
2025-10-01,Uttar Pradesh,Azamgarh,2040,14384
2025-10-01,Uttar Pradesh,Baghpat,455,4731
2025-10-01,Uttar Pradesh,Baghpat *,0,2
2025-10-01,Uttar Pradesh,Bagpat,0,2
2025-10-01,Uttar Pradesh,Bahraich,1136,11756
2025-10-01,Uttar Pradesh,Ballia,1568,11043
2025-10-01,Uttar Pradesh,Balrampur,531,6328
2025-10-01,Uttar Pradesh,Banda,566,7034
2025-10-01,Uttar Pradesh,Bara Banki,748,8314
2025-10-01,Uttar Pradesh,Barabanki,25,614
2025-10-01,Uttar Pradesh,Bareilly,1693,16982
2025-10-01,Uttar Pradesh,Basti,1067,8068
2025-10-01,Uttar Pradesh,Bhadohi,133,604
2025-10-01,Uttar Pradesh,Bijnor,1383,14991
2025-10-01,Uttar Pradesh,Budaun,1260,12409
2025-10-01,Uttar Pradesh,Bulandshahar,1,74
2025-10-01,Uttar Pradesh,Bulandshahr,1287,11448
2025-10-01,Uttar Pradesh,Chandauli,1024,9664
2025-10-01,Uttar Pradesh,Chitrakoot,337,3846
2025-10-01,Uttar Pradesh,Deoria,1584,11212
2025-10-01,Uttar Pradesh,Etah,716,6458
2025-10-01,Uttar Pradesh,Etawah,457,4255
2025-10-01,Uttar Pradesh,Faizabad,821,6945
2025-10-01,Uttar Pradesh,Farrukhabad,645,6518
2025-10-01,Uttar Pradesh,Fatehpur,920,9003
2025-10-01,Uttar Pradesh,Firozabad,823,8675
2025-10-01,Uttar Pradesh,Gautam Buddha Nagar,738,6916
2025-10-01,Uttar Pradesh,Ghaziabad,932,11158
2025-10-01,Uttar Pradesh,Ghazipur,1533,11219
2025-10-01,Uttar Pradesh,Gonda,1373,10982
2025-10-01,Uttar Pradesh,Gorakhpur,1779,12967
2025-10-01,Uttar Pradesh,Hamirpur,285,3251
2025-10-01,Uttar Pradesh,Hapur,274,2715
2025-10-01,Uttar Pradesh,Hardoi,1153,12171
2025-10-01,Uttar Pradesh,Hathras,561,4579
2025-10-01,Uttar Pradesh,Jalaun,427,4698
2025-10-01,Uttar Pradesh,Jaunpur,2201,14899
2025-10-01,Uttar Pradesh,Jhansi,507,5480
2025-10-01,Uttar Pradesh,Jyotiba Phule Nagar,1,70
2025-10-01,Uttar Pradesh,Kannauj,582,4835
2025-10-01,Uttar Pradesh,Kanpur Dehat,659,5795
2025-10-01,Uttar Pradesh,Kanpur Nagar,1126,11530
2025-10-01,Uttar Pradesh,Kasganj,335,3519
2025-10-01,Uttar Pradesh,Kaushambi,595,4750
2025-10-01,Uttar Pradesh,Kheri,986,13422
2025-10-01,Uttar Pradesh,Kushinagar,1679,13151
2025-10-01,Uttar Pradesh,Kushinagar *,0,22
2025-10-01,Uttar Pradesh,Lalitpur,338,3028
2025-10-01,Uttar Pradesh,Lucknow,1088,12996
2025-10-01,Uttar Pradesh,Maharajganj,1223,8514
2025-10-01,Uttar Pradesh,Mahoba,259,3095
2025-10-01,Uttar Pradesh,Mahrajganj,0,6
2025-10-01,Uttar Pradesh,Mainpuri,579,5399
2025-10-01,Uttar Pradesh,Mathura,954,7182
2025-10-01,Uttar Pradesh,Mau,1183,7742
2025-10-01,Uttar Pradesh,Meerut,967,11323
2025-10-01,Uttar Pradesh,Mirzapur,956,8384
2025-10-01,Uttar Pradesh,Moradabad,1006,10423
2025-10-01,Uttar Pradesh,Muzaffarnagar,1025,9369
2025-10-01,Uttar Pradesh,Pilibhit,767,7652
2025-10-01,Uttar Pradesh,Pratapgarh,1223,9128
2025-10-01,Uttar Pradesh,Prayagraj,284,1834
2025-10-01,Uttar Pradesh,Rae Bareli,1087,9881
2025-10-01,Uttar Pradesh,Raebareli,0,3
2025-10-01,Uttar Pradesh,Rampur,783,8106
2025-10-01,Uttar Pradesh,Saharanpur,942,11303
2025-10-01,Uttar Pradesh,Sambhal,754,8023
2025-10-01,Uttar Pradesh,Sant Kabir Nagar,695,5537
2025-10-01,Uttar Pradesh,Sant Ravidas Nagar,712,4602
2025-10-01,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,1,37
2025-10-01,Uttar Pradesh,Shahjahanpur,1171,11380
2025-10-01,Uttar Pradesh,Shamli,506,4821
2025-10-01,Uttar Pradesh,Shrawasti,391,4949
2025-10-01,Uttar Pradesh,Siddharthnagar,920,8224
2025-10-01,Uttar Pradesh,Sitapur,1173,13192
2025-10-01,Uttar Pradesh,Sonbhadra,711,6138
2025-10-01,Uttar Pradesh,Sultanpur,1071,8202
2025-10-01,Uttar Pradesh,Unnao,898,9152
2025-10-01,Uttar Pradesh,Varanasi,1459,12824
2025-10-01,Uttarakhand,Almora,145,1404
2025-10-01,Uttarakhand,Bageshwar,93,457
2025-10-01,Uttarakhand,Chamoli,117,835
2025-10-01,Uttarakhand,Champawat,132,1072
2025-10-01,Uttarakhand,Dehradun,527,5350
2025-10-01,Uttarakhand,Garhwal,2,54
2025-10-01,Uttarakhand,Hardwar,5,195
2025-10-01,Uttarakhand,Haridwar,485,5579
2025-10-01,Uttarakhand,Nainital,336,2851
2025-10-01,Uttarakhand,Pauri Garhwal,177,1752
2025-10-01,Uttarakhand,Pithoragarh,148,1125
2025-10-01,Uttarakhand,Rudraprayag,57,487
2025-10-01,Uttarakhand,Tehri Garhwal,175,1817
2025-10-01,Uttarakhand,Udham Singh Nagar,612,5793
2025-10-01,Uttarakhand,Uttarkashi,154,763
2025-10-01,WEST BENGAL,HOOGHLY,0,6
2025-10-01,WEST BENGAL,HOWRAH,0,3
2025-10-01,WEST BENGAL,hooghly,0,2
2025-10-01,WESTBENGAL,HOOGHLY,0,8
2025-10-01,West  Bengal,Hooghly,0,16
2025-10-01,West Bangal,Hooghly,0,13
2025-10-01,West Bangal,Howrah,0,7
2025-10-01,West Bengal,Alipurduar,161,1270
2025-10-01,West Bengal,Bankura,1030,21657
2025-10-01,West Bengal,Barddhaman,1441,20402
2025-10-01,West Bengal,Bardhaman,33,3480
2025-10-01,West Bengal,Birbhum,1283,18073
2025-10-01,West Bengal,Cooch Behar,1545,27858
2025-10-01,West Bengal,Dakshin Dinajpur,496,9179
2025-10-01,West Bengal,Darjeeling,263,4945
2025-10-01,West Bengal,Darjiling,7,953
2025-10-01,West Bengal,East Midnapore,89,4344
2025-10-01,West Bengal,East Midnapur,0,3
2025-10-01,West Bengal,East midnapore,0,3
2025-10-01,West Bengal,HOOGHLY,0,4
2025-10-01,West Bengal,HOWRAH,0,3
2025-10-01,West Bengal,Haora,46,6766
2025-10-01,West Bengal,Hawrah,0,3
2025-10-01,West Bengal,Hooghiy,0,11
2025-10-01,West Bengal,Hooghly,1138,20759
2025-10-01,West Bengal,Howrah,767,13066
2025-10-01,West Bengal,Hugli,1,154
2025-10-01,West Bengal,Jalpaiguri,917,31037
2025-10-01,West Bengal,Jhargram,70,605
2025-10-01,West Bengal,KOLKATA,0,2
2025-10-01,West Bengal,Kalimpong,12,186
2025-10-01,West Bengal,Koch Bihar,61,20268
2025-10-01,West Bengal,Kolkata,441,10214
2025-10-01,West Bengal,MALDA,1,8
2025-10-01,West Bengal,Malda,1612,20378
2025-10-01,West Bengal,Maldah,70,3897
2025-10-01,West Bengal,Medinipur,0,12
2025-10-01,West Bengal,Murshidabad,2610,29073
2025-10-01,West Bengal,NADIA,0,2
2025-10-01,West Bengal,Nadia,1130,36400
2025-10-01,West Bengal,Naihati Anandabazar,0,2
2025-10-01,West Bengal,North 24 Parganas,1778,32108
2025-10-01,West Bengal,North Dinajpur,12,839
2025-10-01,West Bengal,North Twenty Four Parganas,21,2425
2025-10-01,West Bengal,Paschim Bardhaman,127,1606
2025-10-01,West Bengal,Paschim Medinipur,1707,32354
2025-10-01,West Bengal,Purba Bardhaman,177,1790
2025-10-01,West Bengal,Purba Medinipur,1052,10735
2025-10-01,West Bengal,Purulia,47,1063
2025-10-01,West Bengal,Puruliya,1116,16590
2025-10-01,West Bengal,South 24 Pargana,2,0
2025-10-01,West Bengal,South 24 Parganas,2792,40818
2025-10-01,West Bengal,South 24 pargana,0,6
2025-10-01,West Bengal,South 24 parganas,0,7
2025-10-01,West Bengal,South Dinajpur,14,1144
2025-10-01,West Bengal,South DumDum(M),0,1
2025-10-01,West Bengal,South Twenty Four Parganas,120,8069
2025-10-01,West Bengal,Uttar Dinajpur,1538,33848
2025-10-01,West Bengal,West Medinipur,0,2
2025-10-01,West Bengal,West Midnapore,54,5589
2025-10-01,West Bengal,hooghly,3,3
2025-10-01,West Bengal,nadia,0,6
2025-10-01,West bengal,Hooghly,0,1
2025-10-01,West bengal,South 24 Parganas,0,1
2025-10-01,West bengal,hooghly,0,4
2025-10-01,Westbengal,Hooghly,0,5
2025-10-01,Westbengal,Howrah,0,2
2025-10-01,andhra pradesh,chittoor,0,12
2025-10-01,andhra pradesh,rangareddi,0,4
2025-10-01,odisha,Gajapati,0,2
2025-10-01,west Bengal,South 24 Parganas,0,4
2025-11-01,Andaman & Nicobar Islands,Andamans,0,212
2025-11-01,Andaman & Nicobar Islands,Nicobars,0,4
2025-11-01,Andaman & Nicobar Islands,South Andaman,1,103
2025-11-01,Andaman and Nicobar Islands,Nicobar,5,105
2025-11-01,Andaman and Nicobar Islands,North And Middle Andaman,21,294
2025-11-01,Andaman and Nicobar Islands,South Andaman,113,711
2025-11-01,Andhra Pradesh,Adilabad,764,6371
2025-11-01,Andhra Pradesh,Alluri Sitharama Raju,307,1925
2025-11-01,Andhra Pradesh,Anakapalli,355,1788
2025-11-01,Andhra Pradesh,Anantapur,2975,11056
2025-11-01,Andhra Pradesh,Ananthapur,2695,3911
2025-11-01,Andhra Pradesh,Ananthapuramu,1642,4973
2025-11-01,Andhra Pradesh,Annamayya,619,3002
2025-11-01,Andhra Pradesh,Bapatla,378,1765
2025-11-01,Andhra Pradesh,Chittoor,6601,19385
2025-11-01,Andhra Pradesh,Cuddapah,3088,14164
2025-11-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,379,2301
2025-11-01,Andhra Pradesh,East Godavari,3953,20783
2025-11-01,Andhra Pradesh,Eluru,506,2896
2025-11-01,Andhra Pradesh,Guntur,4667,22012
2025-11-01,Andhra Pradesh,Hyderabad,1494,7440
2025-11-01,Andhra Pradesh,K.V.Rangareddy,28,134
2025-11-01,Andhra Pradesh,K.v. Rangareddy,11,29
2025-11-01,Andhra Pradesh,Kakinada,576,3330
2025-11-01,Andhra Pradesh,Karim Nagar,39,272
2025-11-01,Andhra Pradesh,Karimnagar,318,2279
2025-11-01,Andhra Pradesh,Khammam,1671,6086
2025-11-01,Andhra Pradesh,Krishna,3147,16600
2025-11-01,Andhra Pradesh,Kurnool,5494,18679
2025-11-01,Andhra Pradesh,Mahabub Nagar,183,3230
2025-11-01,Andhra Pradesh,Mahabubnagar,6,14
2025-11-01,Andhra Pradesh,Mahbubnagar,480,2102
2025-11-01,Andhra Pradesh,Medak,583,2990
2025-11-01,Andhra Pradesh,N. T. R,731,4631
2025-11-01,Andhra Pradesh,Nalgonda,663,8156
2025-11-01,Andhra Pradesh,Nandyal,595,2495
2025-11-01,Andhra Pradesh,Nellore,2318,14267
2025-11-01,Andhra Pradesh,Nizamabad,280,1382
2025-11-01,Andhra Pradesh,Palnadu,531,2644
2025-11-01,Andhra Pradesh,Parvathipuram Manyam,379,1475
2025-11-01,Andhra Pradesh,Prakasam,4706,21278
2025-11-01,Andhra Pradesh,Rangareddi,1403,4706
2025-11-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,623,3447
2025-11-01,Andhra Pradesh,Sri Sathya Sai,800,3008
2025-11-01,Andhra Pradesh,Srikakulam,5318,15113
2025-11-01,Andhra Pradesh,Tirupati,685,3999
2025-11-01,Andhra Pradesh,Visakhapatnam,4145,20905
2025-11-01,Andhra Pradesh,Vizianagaram,2660,11212
2025-11-01,Andhra Pradesh,Warangal,1222,7889
2025-11-01,Andhra Pradesh,West Godavari,3334,18781
2025-11-01,Andhra Pradesh,Y. S. R,559,3286
2025-11-01,Arunachal Pradesh,Anjaw,27,103
2025-11-01,Arunachal Pradesh,Changlang,144,702
2025-11-01,Arunachal Pradesh,Dibang Valley,8,41
2025-11-01,Arunachal Pradesh,East Kameng,44,167
2025-11-01,Arunachal Pradesh,East Siang,106,471
2025-11-01,Arunachal Pradesh,Kamle,10,50
2025-11-01,Arunachal Pradesh,Kra Daadi,20,53
2025-11-01,Arunachal Pradesh,Kurung Kumey,26,75
2025-11-01,Arunachal Pradesh,Leparada,3,7
2025-11-01,Arunachal Pradesh,Lohit,55,363
2025-11-01,Arunachal Pradesh,Longding,49,175
2025-11-01,Arunachal Pradesh,Lower Dibang Valley,39,210
2025-11-01,Arunachal Pradesh,Lower Siang,14,43
2025-11-01,Arunachal Pradesh,Lower Subansiri,43,273
2025-11-01,Arunachal Pradesh,Namsai,28,354
2025-11-01,Arunachal Pradesh,Pakke Kessang,4,28
2025-11-01,Arunachal Pradesh,Papum Pare,171,789
2025-11-01,Arunachal Pradesh,Shi-yomi,11,100
2025-11-01,Arunachal Pradesh,Siang,41,91
2025-11-01,Arunachal Pradesh,Tawang,36,157
2025-11-01,Arunachal Pradesh,Tirap,29,185
2025-11-01,Arunachal Pradesh,Upper Siang,45,137
2025-11-01,Arunachal Pradesh,Upper Subansiri,49,175
2025-11-01,Arunachal Pradesh,West Kameng,66,365
2025-11-01,Arunachal Pradesh,West Siang,67,425
2025-11-01,Assam,Bajali,17,160
2025-11-01,Assam,Baksa,184,2642
2025-11-01,Assam,Barpeta,787,9011
2025-11-01,Assam,Biswanath,136,1664
2025-11-01,Assam,Bongaigaon,348,4129
2025-11-01,Assam,Cachar,954,9936
2025-11-01,Assam,Charaideo,167,1707
2025-11-01,Assam,Chirang,288,2515
2025-11-01,Assam,Darrang,490,3900
2025-11-01,Assam,Dhemaji,290,2994
2025-11-01,Assam,Dhubri,953,10470
2025-11-01,Assam,Dibrugarh,381,4835
2025-11-01,Assam,Dima Hasao,1,59
2025-11-01,Assam,Goalpara,660,5400
2025-11-01,Assam,Golaghat,340,4317
2025-11-01,Assam,Hailakandi,487,3898
2025-11-01,Assam,Hojai,339,3873
2025-11-01,Assam,Jorhat,281,3626
2025-11-01,Assam,Kamrup,522,7328
2025-11-01,Assam,Kamrup Metro,524,5258
2025-11-01,Assam,Karbi Anglong,428,3704
2025-11-01,Assam,Karimganj,1046,7881
2025-11-01,Assam,Kokrajhar,303,3845
2025-11-01,Assam,Lakhimpur,557,5399
2025-11-01,Assam,Majuli,62,368
2025-11-01,Assam,Marigaon,575,6049
2025-11-01,Assam,Nagaon,1154,15419
2025-11-01,Assam,Nalbari,403,3166
2025-11-01,Assam,North Cachar Hills,57,519
2025-11-01,Assam,Sibsagar,242,3230
2025-11-01,Assam,Sonitpur,478,6752
2025-11-01,Assam,South Salmara Mankachar,147,2079
2025-11-01,Assam,Sribhumi,53,1201
2025-11-01,Assam,Tamulpur District,12,272
2025-11-01,Assam,Tinsukia,368,6050
2025-11-01,Assam,Udalguri,225,3385
2025-11-01,Assam,West Karbi Anglong,27,246
2025-11-01,Bihar,Araria,1457,23489
2025-11-01,Bihar,Arwal,434,5199
2025-11-01,Bihar,Aurangabad,2032,17957
2025-11-01,Bihar,Aurangabad(BH),0,5
2025-11-01,Bihar,Aurangabad(bh),6,171
2025-11-01,Bihar,Banka,1493,17285
2025-11-01,Bihar,Begusarai,2382,21948
2025-11-01,Bihar,Bhabua,3,40
2025-11-01,Bihar,Bhagalpur,2447,23114
2025-11-01,Bihar,Bhojpur,2165,19680
2025-11-01,Bihar,Buxar,1392,12194
2025-11-01,Bihar,Darbhanga,2502,31530
2025-11-01,Bihar,East Champaran,3748,49237
2025-11-01,Bihar,Gaya,3314,26927
2025-11-01,Bihar,Gopalganj,1482,20874
2025-11-01,Bihar,Jamui,1034,11189
2025-11-01,Bihar,Jehanabad,906,7436
2025-11-01,Bihar,Kaimur (Bhabua),1153,12999
2025-11-01,Bihar,Katihar,2029,32899
2025-11-01,Bihar,Khagaria,1359,11445
2025-11-01,Bihar,Kishanganj,1023,17911
2025-11-01,Bihar,Lakhisarai,889,9920
2025-11-01,Bihar,Madhepura,1213,15767
2025-11-01,Bihar,Madhubani,2910,37463
2025-11-01,Bihar,Monghyr,1,73
2025-11-01,Bihar,Munger,798,9209
2025-11-01,Bihar,Muzaffarpur,2929,39690
2025-11-01,Bihar,Nalanda,2279,19659
2025-11-01,Bihar,Nawada,1241,12930
2025-11-01,Bihar,Pashchim Champaran,6,276
2025-11-01,Bihar,Patna,4118,41882
2025-11-01,Bihar,Purba Champaran,4,229
2025-11-01,Bihar,Purnea,30,581
2025-11-01,Bihar,Purnia,1756,24150
2025-11-01,Bihar,Rohtas,2103,22227
2025-11-01,Bihar,Saharsa,1202,11862
2025-11-01,Bihar,Samastipur,2998,35217
2025-11-01,Bihar,Samstipur,1,144
2025-11-01,Bihar,Saran,2672,28030
2025-11-01,Bihar,Sheikhpura,516,4819
2025-11-01,Bihar,Sheikpura,0,44
2025-11-01,Bihar,Sheohar,430,4872
2025-11-01,Bihar,Sitamarhi,2253,28809
2025-11-01,Bihar,Siwan,2043,22808
2025-11-01,Bihar,Supaul,1304,17088
2025-11-01,Bihar,Vaishali,2130,24473
2025-11-01,Bihar,West Champaran,3296,45594
2025-11-01,Chandigarh,Chandigarh,715,6728
2025-11-01,Chandigarh,Mohali,0,1
2025-11-01,Chandigarh,Rupnagar,1,5
2025-11-01,Chhattisgarh,Balod,769,7164
2025-11-01,Chhattisgarh,Baloda Bazar,1453,15399
2025-11-01,Chhattisgarh,Balrampur,442,5101
2025-11-01,Chhattisgarh,Bastar,2112,11323
2025-11-01,Chhattisgarh,Bemetara,639,8055
2025-11-01,Chhattisgarh,Bijapur,241,1836
2025-11-01,Chhattisgarh,Bilaspur,2108,19400
2025-11-01,Chhattisgarh,Dakshin Bastar Dantewada,353,1227
2025-11-01,Chhattisgarh,Dantewada,159,588
2025-11-01,Chhattisgarh,Dhamtari,461,5422
2025-11-01,Chhattisgarh,Durg,1347,9480
2025-11-01,Chhattisgarh,Gariyaband,214,6854
2025-11-01,Chhattisgarh,Gaurela-pendra-marwahi,92,553
2025-11-01,Chhattisgarh,Janjgir - Champa,3,54
2025-11-01,Chhattisgarh,Janjgir Champa,0,54
2025-11-01,Chhattisgarh,Janjgir-champa,904,12361
2025-11-01,Chhattisgarh,Jashpur,1858,11552
2025-11-01,Chhattisgarh,Kabeerdham,335,1988
2025-11-01,Chhattisgarh,Kanker,513,5554
2025-11-01,Chhattisgarh,Kawardha,689,8661
2025-11-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,106,1060
2025-11-01,Chhattisgarh,Kondagaon,738,8371
2025-11-01,Chhattisgarh,Korba,487,7008
2025-11-01,Chhattisgarh,Koriya,485,4923
2025-11-01,Chhattisgarh,Mahasamund,764,9643
2025-11-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,113,1159
2025-11-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,5,22
2025-11-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,620,2788
2025-11-01,Chhattisgarh,Mungeli,487,7350
2025-11-01,Chhattisgarh,Narayanpur,194,847
2025-11-01,Chhattisgarh,Raigarh,719,12160
2025-11-01,Chhattisgarh,Raipur,1650,14929
2025-11-01,Chhattisgarh,Rajnandgaon,1075,14717
2025-11-01,Chhattisgarh,Sakti,311,2924
2025-11-01,Chhattisgarh,Sarangarh-Bilaigarh,146,2180
2025-11-01,Chhattisgarh,Sukma,345,2228
2025-11-01,Chhattisgarh,Surajpur,799,5429
2025-11-01,Chhattisgarh,Surguja,1399,14115
2025-11-01,Chhattisgarh,Uttar Bastar Kanker,246,3129
2025-11-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,3,62
2025-11-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,289,794
2025-11-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,32,413
2025-11-01,Dadra and Nagar Haveli and Daman and Diu,Daman,13,303
2025-11-01,Dadra and Nagar Haveli and Daman and Diu,Diu,7,32
2025-11-01,Daman & Diu,Daman,4,103
2025-11-01,Daman & Diu,Diu,0,81
2025-11-01,Daman and Diu,Daman,45,225
2025-11-01,Daman and Diu,Diu,21,83
2025-11-01,Delhi,Central Delhi,438,4285
2025-11-01,Delhi,East Delhi,1136,11255
2025-11-01,Delhi,Najafgarh,8,36
2025-11-01,Delhi,New Delhi,68,459
2025-11-01,Delhi,North Delhi,441,4595
2025-11-01,Delhi,North East,101,2599
2025-11-01,Delhi,North East Delhi,1164,7951
2025-11-01,Delhi,North West Delhi,2435,20566
2025-11-01,Delhi,Shahdara,209,1910
2025-11-01,Delhi,South Delhi,1289,15447
2025-11-01,Delhi,South East Delhi,35,263
2025-11-01,Delhi,South West Delhi,1611,13320
2025-11-01,Delhi,West Delhi,1542,15475
2025-11-01,Goa,Bardez,0,10
2025-11-01,Goa,North Goa,335,4011
2025-11-01,Goa,South Goa,311,3644
2025-11-01,Gujarat,Ahmadabad,65,2153
2025-11-01,Gujarat,Ahmedabad,4309,33384
2025-11-01,Gujarat,Amreli,405,4801
2025-11-01,Gujarat,Anand,667,6407
2025-11-01,Gujarat,Arvalli,272,1154
2025-11-01,Gujarat,Banas Kantha,3,122
2025-11-01,Gujarat,Banaskantha,1104,10327
2025-11-01,Gujarat,Bharuch,975,6294
2025-11-01,Gujarat,Bhavnagar,1202,9219
2025-11-01,Gujarat,Botad,199,1010
2025-11-01,Gujarat,Chhotaudepur,294,1322
2025-11-01,Gujarat,Dahod,730,5542
2025-11-01,Gujarat,Devbhumi Dwarka,197,1013
2025-11-01,Gujarat,Dohad,59,1036
2025-11-01,Gujarat,Gandhinagar,703,6550
2025-11-01,Gujarat,Gir Somnath,361,1839
2025-11-01,Gujarat,Jamnagar,669,6492
2025-11-01,Gujarat,Junagadh,554,6252
2025-11-01,Gujarat,Kachchh,994,8644
2025-11-01,Gujarat,Kheda,655,7450
2025-11-01,Gujarat,Mahesana,762,6878
2025-11-01,Gujarat,Mahisagar,172,1251
2025-11-01,Gujarat,Morbi,357,1845
2025-11-01,Gujarat,Narmada,265,1492
2025-11-01,Gujarat,Navsari,658,4531
2025-11-01,Gujarat,Panch Mahals,5,125
2025-11-01,Gujarat,Panchmahals,593,5912
2025-11-01,Gujarat,Patan,453,4590
2025-11-01,Gujarat,Porbandar,308,2637
2025-11-01,Gujarat,Rajkot,1209,14919
2025-11-01,Gujarat,Sabar Kantha,8,160
2025-11-01,Gujarat,Sabarkantha,677,6717
2025-11-01,Gujarat,Surat,3845,37965
2025-11-01,Gujarat,Surendra Nagar,496,5379
2025-11-01,Gujarat,Surendranagar,6,252
2025-11-01,Gujarat,Tapi,397,1636
2025-11-01,Gujarat,The Dangs,173,666
2025-11-01,Gujarat,Vadodara,1908,16151
2025-11-01,Gujarat,Valsad,1023,6106
2025-11-01,Haryana,Ambala,563,4628
2025-11-01,Haryana,Bhiwani,629,4962
2025-11-01,Haryana,Charkhi Dadri,281,1608
2025-11-01,Haryana,Faridabad,1858,14670
2025-11-01,Haryana,Fatehabad,431,3808
2025-11-01,Haryana,Gurgaon,1716,12913
2025-11-01,Haryana,Hisar,842,6834
2025-11-01,Haryana,Jhajjar,497,3598
2025-11-01,Haryana,Jind,506,3885
2025-11-01,Haryana,Kaithal,553,3529
2025-11-01,Haryana,Karnal,859,4734
2025-11-01,Haryana,Kurukshetra,396,3347
2025-11-01,Haryana,Mahendragarh,378,3202
2025-11-01,Haryana,Mewat,557,7352
2025-11-01,Haryana,Palwal,595,5778
2025-11-01,Haryana,Panchkula,462,3543
2025-11-01,Haryana,Panipat,798,5489
2025-11-01,Haryana,Rewari,696,4518
2025-11-01,Haryana,Rohtak,479,2638
2025-11-01,Haryana,Sirsa,601,6320
2025-11-01,Haryana,Sonipat,870,5971
2025-11-01,Haryana,Yamuna Nagar,778,6354
2025-11-01,Haryana,Yamunanagar,11,137
2025-11-01,Himachal Pradesh,Bilaspur,170,917
