month,state,district,bio_age_5_17,bio_age_17_
2025-07-01,Uttar Pradesh,Kushinagar,16167,11639
2025-07-01,Uttar Pradesh,Kushinagar *,16,13
2025-07-01,Uttar Pradesh,Lalitpur,9827,5378
2025-07-01,Uttar Pradesh,Lucknow,18785,14717
2025-07-01,Uttar Pradesh,Maharajganj,10169,7097
2025-07-01,Uttar Pradesh,Mahoba,5324,2570
2025-07-01,Uttar Pradesh,Mainpuri,7481,4479
2025-07-01,Uttar Pradesh,Mathura,11138,6766
2025-07-01,Uttar Pradesh,Mau,6222,6314
2025-07-01,Uttar Pradesh,Meerut,12453,9026
2025-07-01,Uttar Pradesh,Mirzapur,11084,5205
2025-07-01,Uttar Pradesh,Moradabad,10536,8850
2025-07-01,Uttar Pradesh,Muzaffarnagar,22212,9473
2025-07-01,Uttar Pradesh,Pilibhit,12716,5683
2025-07-01,Uttar Pradesh,Pratapgarh,11286,7727
2025-07-01,Uttar Pradesh,Prayagraj,1681,1813
2025-07-01,Uttar Pradesh,Rae Bareli,10288,7024
2025-07-01,Uttar Pradesh,Rampur,7638,5334
2025-07-01,Uttar Pradesh,Saharanpur,15367,10556
2025-07-01,Uttar Pradesh,Sambhal,9510,3480
2025-07-01,Uttar Pradesh,Sant Kabir Nagar,7639,5435
2025-07-01,Uttar Pradesh,Sant Ravidas Nagar,5914,3257
2025-07-01,Uttar Pradesh,Shahjahanpur,16645,6038
2025-07-01,Uttar Pradesh,Shamli,6482,5021
2025-07-01,Uttar Pradesh,Shrawasti,5538,2701
2025-07-01,Uttar Pradesh,Siddharthnagar,9521,6936
2025-07-01,Uttar Pradesh,Sitapur,28481,8566
2025-07-01,Uttar Pradesh,Sonbhadra,11049,4159
2025-07-01,Uttar Pradesh,Sultanpur,8768,5462
2025-07-01,Uttar Pradesh,Unnao,12653,8278
2025-07-01,Uttar Pradesh,Varanasi,14601,13332
2025-07-01,Uttarakhand,Almora,1401,1988
2025-07-01,Uttarakhand,Bageshwar,837,1774
2025-07-01,Uttarakhand,Chamoli,1421,2009
2025-07-01,Uttarakhand,Champawat,1008,1235
2025-07-01,Uttarakhand,Dehradun,8152,10910
2025-07-01,Uttarakhand,Haridwar,7182,7180
2025-07-01,Uttarakhand,Nainital,2913,3779
2025-07-01,Uttarakhand,Pauri Garhwal,1798,2617
2025-07-01,Uttarakhand,Pithoragarh,1560,2337
2025-07-01,Uttarakhand,Rudraprayag,1020,1755
2025-07-01,Uttarakhand,Tehri Garhwal,2128,3567
2025-07-01,Uttarakhand,Udham Singh Nagar,5562,6390
2025-07-01,Uttarakhand,Uttarkashi,991,1493
2025-07-01,West Bengal,Alipurduar,542,699
2025-07-01,West Bengal,Bankura,9183,8385
2025-07-01,West Bengal,Barddhaman,15117,16329
2025-07-01,West Bengal,Bardhaman,596,1479
2025-07-01,West Bengal,Birbhum,7556,8254
2025-07-01,West Bengal,Cooch Behar,3183,3742
2025-07-01,West Bengal,Dakshin Dinajpur,4387,3481
2025-07-01,West Bengal,Darjeeling,2066,4098
2025-07-01,West Bengal,Darjiling,102,287
2025-07-01,West Bengal,East Midnapore,1528,2666
2025-07-01,West Bengal,Haora,1125,3860
2025-07-01,West Bengal,Hooghly,14796,13875
2025-07-01,West Bengal,Howrah,10226,9399
2025-07-01,West Bengal,Jalpaiguri,5796,7780
2025-07-01,West Bengal,Jhargram,182,331
2025-07-01,West Bengal,Kalimpong,38,33
2025-07-01,West Bengal,Koch Bihar,485,1574
2025-07-01,West Bengal,Kolkata,3526,9056
2025-07-01,West Bengal,Malda,6647,9214
2025-07-01,West Bengal,Maldah,693,1668
2025-07-01,West Bengal,Murshidabad,16579,20935
2025-07-01,West Bengal,Nadia,8512,11862
2025-07-01,West Bengal,North 24 Parganas,19753,18971
2025-07-01,West Bengal,North Dinajpur,45,146
2025-07-01,West Bengal,North Twenty Four Parganas,488,1520
2025-07-01,West Bengal,Paschim Bardhaman,558,1052
2025-07-01,West Bengal,Paschim Medinipur,11477,12292
2025-07-01,West Bengal,Purba Bardhaman,726,1312
2025-07-01,West Bengal,Purba Medinipur,10695,11732
2025-07-01,West Bengal,Purulia,131,425
2025-07-01,West Bengal,Puruliya,5051,8757
2025-07-01,West Bengal,South 24 Parganas,20845,18722
2025-07-01,West Bengal,South Dinajpur,102,239
2025-07-01,West Bengal,South Twenty Four Parganas,1717,3640
2025-07-01,West Bengal,Uttar Dinajpur,5564,9367
2025-07-01,West Bengal,West Midnapore,757,2005
2025-09-01,Andaman & Nicobar Islands,Andamans,76,241
2025-09-01,Andaman & Nicobar Islands,Nicobars,1,0
2025-09-01,Andaman & Nicobar Islands,South Andaman,24,87
2025-09-01,Andaman and Nicobar Islands,Nicobar,93,155
2025-09-01,Andaman and Nicobar Islands,North And Middle Andaman,559,187
2025-09-01,Andaman and Nicobar Islands,South Andaman,1045,285
2025-09-01,Andhra Pradesh,Adilabad,1108,6511
2025-09-01,Andhra Pradesh,Alluri Sitharama Raju,700,711
2025-09-01,Andhra Pradesh,Anakapalli,111,292
2025-09-01,Andhra Pradesh,Anantapur,1548,4191
2025-09-01,Andhra Pradesh,Ananthapur,1685,1516
2025-09-01,Andhra Pradesh,Ananthapuramu,2517,1352
2025-09-01,Andhra Pradesh,Annamayya,191,385
2025-09-01,Andhra Pradesh,Bapatla,134,182
2025-09-01,Andhra Pradesh,Chittoor,5089,7068
2025-09-01,Andhra Pradesh,Cuddapah,3714,4701
2025-09-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,200,309
2025-09-01,Andhra Pradesh,East Godavari,7385,7853
2025-09-01,Andhra Pradesh,Eluru,215,392
2025-09-01,Andhra Pradesh,Guntur,4976,8246
2025-09-01,Andhra Pradesh,Hyderabad,2138,8364
2025-09-01,Andhra Pradesh,K.V.Rangareddy,33,177
2025-09-01,Andhra Pradesh,K.v. Rangareddy,34,52
2025-09-01,Andhra Pradesh,Kakinada,250,346
2025-09-01,Andhra Pradesh,Karim Nagar,36,226
2025-09-01,Andhra Pradesh,Karimnagar,392,2746
2025-09-01,Andhra Pradesh,Khammam,1992,2699
2025-09-01,Andhra Pradesh,Krishna,5652,9254
2025-09-01,Andhra Pradesh,Kurnool,7839,9118
2025-09-01,Andhra Pradesh,Mahabub Nagar,128,3755
2025-09-01,Andhra Pradesh,Mahabubnagar,11,31
2025-09-01,Andhra Pradesh,Mahbubnagar,299,1922
2025-09-01,Andhra Pradesh,Medak,843,2763
2025-09-01,Andhra Pradesh,N. T. R,329,638
2025-09-01,Andhra Pradesh,Nalgonda,490,4210
2025-09-01,Andhra Pradesh,Nandyal,220,388
2025-09-01,Andhra Pradesh,Nellore,3391,5019
2025-09-01,Andhra Pradesh,Nizamabad,368,961
2025-09-01,Andhra Pradesh,Palnadu,192,348
2025-09-01,Andhra Pradesh,Parvathipuram Manyam,149,432
2025-09-01,Andhra Pradesh,Prakasam,4352,6116
2025-09-01,Andhra Pradesh,Rangareddi,1239,4557
2025-09-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,299,319
2025-09-01,Andhra Pradesh,Sri Sathya Sai,185,412
2025-09-01,Andhra Pradesh,Srikakulam,3417,5782
2025-09-01,Andhra Pradesh,Tirupati,296,375
2025-09-01,Andhra Pradesh,Visakhapatnam,9267,9802
2025-09-01,Andhra Pradesh,Vizianagaram,2908,5242
2025-09-01,Andhra Pradesh,Warangal,1506,5246
2025-09-01,Andhra Pradesh,West Godavari,4989,7097
2025-09-01,Andhra Pradesh,Y. S. R,215,353
2025-09-01,Arunachal Pradesh,Anjaw,50,28
2025-09-01,Arunachal Pradesh,Changlang,762,514
2025-09-01,Arunachal Pradesh,Dibang Valley,10,9
2025-09-01,Arunachal Pradesh,East Kameng,396,263
2025-09-01,Arunachal Pradesh,East Siang,152,96
2025-09-01,Arunachal Pradesh,Kamle,6,17
2025-09-01,Arunachal Pradesh,Kra Daadi,75,37
2025-09-01,Arunachal Pradesh,Kurung Kumey,134,132
2025-09-01,Arunachal Pradesh,Leparada,3,0
2025-09-01,Arunachal Pradesh,Lohit,141,175
2025-09-01,Arunachal Pradesh,Longding,224,109
2025-09-01,Arunachal Pradesh,Lower Dibang Valley,96,81
2025-09-01,Arunachal Pradesh,Lower Siang,27,13
2025-09-01,Arunachal Pradesh,Lower Subansiri,180,116
2025-09-01,Arunachal Pradesh,Namsai,167,211
2025-09-01,Arunachal Pradesh,Pakke Kessang,7,21
2025-09-01,Arunachal Pradesh,Papum Pare,968,409
2025-09-01,Arunachal Pradesh,Shi-yomi,11,13
2025-09-01,Arunachal Pradesh,Siang,105,26
2025-09-01,Arunachal Pradesh,Tawang,114,47
2025-09-01,Arunachal Pradesh,Tirap,115,57
2025-09-01,Arunachal Pradesh,Upper Siang,65,53
2025-09-01,Arunachal Pradesh,Upper Subansiri,202,131
2025-09-01,Arunachal Pradesh,West Kameng,369,196
2025-09-01,Arunachal Pradesh,West Siang,476,131
2025-09-01,Assam,Bajali,2,7
2025-09-01,Assam,Baksa,805,335
2025-09-01,Assam,Barpeta,7988,2103
2025-09-01,Assam,Biswanath,693,208
2025-09-01,Assam,Bongaigaon,1938,772
2025-09-01,Assam,Cachar,5501,2305
2025-09-01,Assam,Charaideo,1400,222
2025-09-01,Assam,Chirang,639,487
2025-09-01,Assam,Darrang,1772,735
2025-09-01,Assam,Dhemaji,2033,532
2025-09-01,Assam,Dhubri,3958,1337
2025-09-01,Assam,Dibrugarh,1789,868
2025-09-01,Assam,Dima Hasao,1,2
2025-09-01,Assam,Goalpara,1668,823
2025-09-01,Assam,Golaghat,1459,651
2025-09-01,Assam,Hailakandi,1861,596
2025-09-01,Assam,Hojai,1711,1339
2025-09-01,Assam,Jorhat,1249,465
2025-09-01,Assam,Kamrup,3981,1046
2025-09-01,Assam,Kamrup Metro,1648,1195
2025-09-01,Assam,Karbi Anglong,1849,1335
2025-09-01,Assam,Karimganj,2638,970
2025-09-01,Assam,Kokrajhar,972,471
2025-09-01,Assam,Lakhimpur,1995,1038
2025-09-01,Assam,Majuli,279,74
2025-09-01,Assam,Marigaon,2640,1266
2025-09-01,Assam,Nagaon,5596,6968
2025-09-01,Assam,Nalbari,2544,382
2025-09-01,Assam,North Cachar Hills,811,136
2025-09-01,Assam,Sibsagar,911,214
2025-09-01,Assam,Sonitpur,1933,857
2025-09-01,Assam,South Salmara Mankachar,350,156
2025-09-01,Assam,Sribhumi,12,62
2025-09-01,Assam,Tamulpur District,8,13
2025-09-01,Assam,Tinsukia,1076,498
2025-09-01,Assam,Udalguri,1150,541
2025-09-01,Assam,West Karbi Anglong,163,527
2025-09-01,Bihar,Araria,4620,7785
2025-09-01,Bihar,Arwal,986,1611
2025-09-01,Bihar,Aurangabad,3589,4303
2025-09-01,Bihar,Aurangabad(BH),0,1
2025-09-01,Bihar,Aurangabad(bh),7,39
2025-09-01,Bihar,Banka,2741,3613
2025-09-01,Bihar,Begusarai,4940,5989
2025-09-01,Bihar,Bhabua,1,9
2025-09-01,Bihar,Bhagalpur,4540,6477
2025-09-01,Bihar,Bhojpur,2747,4364
2025-09-01,Bihar,Buxar,1717,2548
2025-09-01,Bihar,Darbhanga,6410,9174
2025-09-01,Bihar,East Champaran,6434,9552
2025-09-01,Bihar,Gaya,4957,7385
2025-09-01,Bihar,Gopalganj,2974,4229
2025-09-01,Bihar,Jamui,2379,2978
2025-09-01,Bihar,Jehanabad,999,1561
2025-09-01,Bihar,Kaimur (Bhabua),3041,3536
2025-09-01,Bihar,Katihar,6598,12924
2025-09-01,Bihar,Khagaria,2701,3517
2025-09-01,Bihar,Kishanganj,4094,11869
2025-09-01,Bihar,Lakhisarai,1661,2152
2025-09-01,Bihar,Madhepura,3638,5230
2025-09-01,Bihar,Madhubani,5748,8072
2025-09-01,Bihar,Monghyr,2,33
2025-09-01,Bihar,Munger,1597,2462
2025-09-01,Bihar,Muzaffarpur,6140,9685
2025-09-01,Bihar,Nalanda,3434,5390
2025-09-01,Bihar,Nawada,2591,4053
2025-09-01,Bihar,Pashchim Champaran,10,51
2025-09-01,Bihar,Patna,6475,9253
2025-09-01,Bihar,Purba Champaran,6,38
2025-09-01,Bihar,Purnea,62,542
2025-09-01,Bihar,Purnia,6550,12153
2025-09-01,Bihar,Rohtas,3572,5543
2025-09-01,Bihar,Saharsa,3302,8873
2025-09-01,Bihar,Samastipur,5382,7445
2025-09-01,Bihar,Samstipur,4,52
2025-09-01,Bihar,Saran,4302,6750
2025-09-01,Bihar,Sheikhpura,2400,2346
2025-09-01,Bihar,Sheikpura,2,39
2025-09-01,Bihar,Sheohar,944,1710
2025-09-01,Bihar,Sitamarhi,5065,7256
2025-09-01,Bihar,Siwan,3744,5560
2025-09-01,Bihar,Supaul,2773,4481
2025-09-01,Bihar,Vaishali,5091,7808
2025-09-01,Bihar,West Champaran,4446,6244
2025-09-01,Chandigarh,Chandigarh,2268,2040
2025-09-01,Chandigarh,Rupnagar,1,3
2025-09-01,Chhatisgarh,Raipur,0,1
2025-09-01,Chhattisgarh,Balod,1198,5646
2025-09-01,Chhattisgarh,Baloda Bazar,2429,5422
2025-09-01,Chhattisgarh,Balrampur,1234,3523
2025-09-01,Chhattisgarh,Bastar,1843,8185
2025-09-01,Chhattisgarh,Bemetara,1276,5340
2025-09-01,Chhattisgarh,Bijapur,601,1629
2025-09-01,Chhattisgarh,Bilaspur,2846,8739
2025-09-01,Chhattisgarh,Dakshin Bastar Dantewada,889,2054
2025-09-01,Chhattisgarh,Dantewada,766,1581
2025-09-01,Chhattisgarh,Dhamtari,1081,5226
2025-09-01,Chhattisgarh,Durg,5577,8203
2025-09-01,Chhattisgarh,Gariyaband,614,3353
2025-09-01,Chhattisgarh,Gaurela-pendra-marwahi,23,59
2025-09-01,Chhattisgarh,Janjgir - Champa,1,35
2025-09-01,Chhattisgarh,Janjgir Champa,1,31
2025-09-01,Chhattisgarh,Janjgir-champa,3060,8909
2025-09-01,Chhattisgarh,Jashpur,1070,3263
2025-09-01,Chhattisgarh,Kabeerdham,874,1034
2025-09-01,Chhattisgarh,Kanker,791,2668
2025-09-01,Chhattisgarh,Kawardha,1035,2506
2025-09-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,13,100
2025-09-01,Chhattisgarh,Kondagaon,707,3056
2025-09-01,Chhattisgarh,Korba,3907,5545
2025-09-01,Chhattisgarh,Koriya,1107,3030
2025-09-01,Chhattisgarh,Mahasamund,1314,4122
2025-09-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,9,118
2025-09-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,0,6
2025-09-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,53,221
2025-09-01,Chhattisgarh,Mungeli,1303,4512
2025-09-01,Chhattisgarh,Narayanpur,534,1264
2025-09-01,Chhattisgarh,Raigarh,2681,23266
2025-09-01,Chhattisgarh,Raipur,2964,11555
2025-09-01,Chhattisgarh,Rajnandgaon,3259,6638
2025-09-01,Chhattisgarh,Sakti,36,258
2025-09-01,Chhattisgarh,Sarangarh-Bilaigarh,11,188
2025-09-01,Chhattisgarh,Sukma,1011,1526
2025-09-01,Chhattisgarh,Surajpur,3617,2990
2025-09-01,Chhattisgarh,Surguja,1666,4684
2025-09-01,Chhattisgarh,Uttar Bastar Kanker,313,1994
2025-09-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,24,63
2025-09-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2860,2435
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,42,67
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Daman,15,16
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Diu,1,9
2025-09-01,Daman & Diu,Daman,38,86
2025-09-01,Daman & Diu,Diu,11,51
2025-09-01,Daman and Diu,Daman,416,152
2025-09-01,Daman and Diu,Diu,120,60
2025-09-01,Delhi,Central Delhi,2025,2294
2025-09-01,Delhi,East Delhi,5495,5279
2025-09-01,Delhi,Najafgarh,3,87
2025-09-01,Delhi,New Delhi,232,163
2025-09-01,Delhi,North Delhi,2672,2843
2025-09-01,Delhi,North East,231,2766
2025-09-01,Delhi,North East Delhi,6990,5135
2025-09-01,Delhi,North West Delhi,12504,13440
2025-09-01,Delhi,Shahdara,143,342
2025-09-01,Delhi,South Delhi,8175,8667
2025-09-01,Delhi,South East Delhi,13,26
2025-09-01,Delhi,South West Delhi,6454,5396
2025-09-01,Delhi,West Delhi,6682,7235
2025-09-01,Goa,Bardez,3,9
2025-09-01,Goa,North Goa,1176,1587
2025-09-01,Goa,South Goa,1045,1077
2025-09-01,Goa,Tiswadi,0,1
2025-09-01,Gujarat,Ahmadabad,148,2142
2025-09-01,Gujarat,Ahmedabad,13314,20099
2025-09-01,Gujarat,Amreli,2578,3380
2025-09-01,Gujarat,Anand,4434,5540
2025-09-01,Gujarat,Arvalli,1823,1038
2025-09-01,Gujarat,Banas Kantha,12,87
2025-09-01,Gujarat,Banaskantha,7546,8342
2025-09-01,Gujarat,Bharuch,3425,3264
2025-09-01,Gujarat,Bhavnagar,5059,6457
2025-09-01,Gujarat,Botad,814,536
2025-09-01,Gujarat,Chhotaudepur,1568,1495
2025-09-01,Gujarat,Dahod,6174,5567
2025-09-01,Gujarat,Devbhumi Dwarka,1236,773
2025-09-01,Gujarat,Dohad,225,1359
2025-09-01,Gujarat,Gandhinagar,2555,3614
2025-09-01,Gujarat,Gir Somnath,1564,1065
2025-09-01,Gujarat,Jamnagar,2925,3416
2025-09-01,Gujarat,Junagadh,2334,5974
2025-09-01,Gujarat,Kachchh,3459,4035
2025-09-01,Gujarat,Kheda,4071,6805
2025-09-01,Gujarat,Mahesana,3641,5251
2025-09-01,Gujarat,Mahisagar,1539,1420
2025-09-01,Gujarat,Morbi,1380,914
2025-09-01,Gujarat,Narmada,1259,2056
2025-09-01,Gujarat,Navsari,2402,1871
2025-09-01,Gujarat,Panch Mahals,5,67
2025-09-01,Gujarat,Panchmahals,4081,6951
2025-09-01,Gujarat,Patan,2703,4094
2025-09-01,Gujarat,Porbandar,958,1284
2025-09-01,Gujarat,Rajkot,5701,7224
2025-09-01,Gujarat,Sabar Kantha,21,133
2025-09-01,Gujarat,Sabarkantha,3471,5830
2025-09-01,Gujarat,Surat,9976,11391
2025-09-01,Gujarat,Surendra Nagar,3166,4752
2025-09-01,Gujarat,Surendranagar,12,150
2025-09-01,Gujarat,Tapi,1696,2157
2025-09-01,Gujarat,The Dangs,1088,1627
2025-09-01,Gujarat,Vadodara,5858,10609
2025-09-01,Gujarat,Valsad,4491,4024
2025-09-01,Haryana,Ambala,2342,3016
2025-09-01,Haryana,Bhiwani,3391,3780
2025-09-01,Haryana,Charkhi Dadri,228,436
2025-09-01,Haryana,Faridabad,5389,4741
2025-09-01,Haryana,Fatehabad,2659,2861
2025-09-01,Haryana,Gurgaon,3161,2586
2025-09-01,Haryana,Hisar,4283,4205
2025-09-01,Haryana,Jhajjar,2548,2228
2025-09-01,Haryana,Jind,3757,4641
2025-09-01,Haryana,Kaithal,4231,3212
2025-09-01,Haryana,Karnal,3568,5044
2025-09-01,Haryana,Kurukshetra,2619,3630
2025-09-01,Haryana,Mahendragarh,2150,2337
2025-09-01,Haryana,Mewat,7747,3600
2025-09-01,Haryana,Palwal,3644,3053
2025-09-01,Haryana,Panchkula,1391,1002
2025-09-01,Haryana,Panipat,2951,4045
2025-09-01,Haryana,Rewari,2974,1755
2025-09-01,Haryana,Rohtak,2759,3657
2025-09-01,Haryana,Sirsa,3911,3541
2025-09-01,Haryana,Sonipat,3764,3382
2025-09-01,Haryana,Yamuna Nagar,3144,4216
2025-09-01,Haryana,Yamunanagar,14,76
2025-09-01,Himachal Pradesh,Bilaspur,611,1079
2025-09-01,Himachal Pradesh,Chamba,1447,994
2025-09-01,Himachal Pradesh,Hamirpur,1118,1105
2025-09-01,Himachal Pradesh,Kangra,3691,3657
2025-09-01,Himachal Pradesh,Kinnaur,140,125
2025-09-01,Himachal Pradesh,Kullu,338,537
2025-09-01,Himachal Pradesh,Lahaul and Spiti,1,5
2025-09-01,Himachal Pradesh,Lahul & Spiti,10,89
2025-09-01,Himachal Pradesh,Lahul and Spiti,52,28
2025-09-01,Himachal Pradesh,Mandi,1565,3055
2025-09-01,Himachal Pradesh,Shimla,1365,1548
2025-09-01,Himachal Pradesh,Sirmaur,889,1226
2025-09-01,Himachal Pradesh,Solan,929,1291
2025-09-01,Himachal Pradesh,Una,1242,1616
2025-09-01,Jammu & Kashmir,Baramula,4,15
2025-09-01,Jammu & Kashmir,Doda,0,1
2025-09-01,Jammu & Kashmir,Jammu,7,51
2025-09-01,Jammu & Kashmir,Kargil,0,1
2025-09-01,Jammu & Kashmir,Kathua,4,0
2025-09-01,Jammu & Kashmir,Leh (ladakh),4,1
2025-09-01,Jammu & Kashmir,Rajauri,1,2
2025-09-01,Jammu & Kashmir,Srinagar,0,1
2025-09-01,Jammu & Kashmir,Udhampur,0,3
2025-09-01,Jammu and Kashmir,Anantnag,1368,1359
2025-09-01,Jammu and Kashmir,Badgam,342,665
2025-09-01,Jammu and Kashmir,Bandipore,906,622
2025-09-01,Jammu and Kashmir,Baramula,2338,2423
2025-09-01,Jammu and Kashmir,Budgam,1337,237
2025-09-01,Jammu and Kashmir,Doda,503,638
2025-09-01,Jammu and Kashmir,Ganderbal,398,385
2025-09-01,Jammu and Kashmir,Jammu,3467,4360
2025-09-01,Jammu and Kashmir,Kargil,433,71
2025-09-01,Jammu and Kashmir,Kathua,1426,1076
2025-09-01,Jammu and Kashmir,Kishtwar,535,463
2025-09-01,Jammu and Kashmir,Kulgam,994,557
2025-09-01,Jammu and Kashmir,Kupwara,1477,1748
2025-09-01,Jammu and Kashmir,Leh,395,81
2025-09-01,Jammu and Kashmir,Pulwama,613,684
2025-09-01,Jammu and Kashmir,Punch,1110,1059
2025-09-01,Jammu and Kashmir,Rajouri,1674,1518
2025-09-01,Jammu and Kashmir,Ramban,801,303
2025-09-01,Jammu and Kashmir,Reasi,759,502
2025-09-01,Jammu and Kashmir,Samba,491,291
2025-09-01,Jammu and Kashmir,Shupiyan,1088,383
2025-09-01,Jammu and Kashmir,Srinagar,1859,3113
2025-09-01,Jammu and Kashmir,Udhampur,1109,1255
2025-09-01,Jammu and Kashmir,udhampur,0,1
2025-09-01,Jharkhand,Bokaro,5163,4589
2025-09-01,Jharkhand,Bokaro *,0,1
2025-09-01,Jharkhand,Chatra,4529,3516
2025-09-01,Jharkhand,Deoghar,2474,2208
2025-09-01,Jharkhand,Dhanbad,3721,7405
2025-09-01,Jharkhand,Dumka,2317,3307
2025-09-01,Jharkhand,East Singhbhum,4508,6961
2025-09-01,Jharkhand,Garhwa,3355,5261
2025-09-01,Jharkhand,Garhwa *,57,452
2025-09-01,Jharkhand,Giridih,4224,4115
2025-09-01,Jharkhand,Godda,2284,2792
2025-09-01,Jharkhand,Gumla,3136,4727
2025-09-01,Jharkhand,Hazaribag,128,533
2025-09-01,Jharkhand,Hazaribagh,2801,3001
2025-09-01,Jharkhand,Jamtara,1424,1935
2025-09-01,Jharkhand,Khunti,1479,2986
2025-09-01,Jharkhand,Kodarma,88,195
2025-09-01,Jharkhand,Koderma,1310,1290
2025-09-01,Jharkhand,Latehar,1893,1916
2025-09-01,Jharkhand,Lohardaga,1101,2195
2025-09-01,Jharkhand,Pakaur,95,191
2025-09-01,Jharkhand,Pakur,1811,1684
2025-09-01,Jharkhand,Palamau,30,149
2025-09-01,Jharkhand,Palamu,4082,3616
2025-09-01,Jharkhand,Pashchimi Singhbhum,271,907
2025-09-01,Jharkhand,Purbi Singhbhum,209,1508
2025-09-01,Jharkhand,Ramgarh,1390,1577
2025-09-01,Jharkhand,Ranchi,4767,8246
2025-09-01,Jharkhand,Sahebganj,2556,2251
2025-09-01,Jharkhand,Sahibganj,46,114
2025-09-01,Jharkhand,Seraikela-Kharsawan,1980,3206
2025-09-01,Jharkhand,Seraikela-kharsawan,164,1020
2025-09-01,Jharkhand,Simdega,1457,3849
2025-09-01,Jharkhand,West Singhbhum,4253,6580
2025-09-01,Karnataka,Bagalkot,3224,3491
2025-09-01,Karnataka,Bagalkot *,60,196
2025-09-01,Karnataka,Ballari,2140,1093
2025-09-01,Karnataka,Bangalore,3534,12288
2025-09-01,Karnataka,Bangalore Rural,1276,1827
2025-09-01,Karnataka,Belagavi,4210,2081
2025-09-01,Karnataka,Belgaum,3281,5607
2025-09-01,Karnataka,Bellary,2416,3865
2025-09-01,Karnataka,Bengaluru,10062,12320
2025-09-01,Karnataka,Bengaluru Rural,2,0
2025-09-01,Karnataka,Bengaluru South,0,14
2025-09-01,Karnataka,Bidar,3634,3809
2025-09-01,Karnataka,Bijapur,1768,3746
2025-09-01,Karnataka,Bijapur(KAR),0,1
2025-09-01,Karnataka,Chamarajanagar,72,213
2025-09-01,Karnataka,Chamarajanagar *,3,12
2025-09-01,Karnataka,Chamrajanagar,2237,1247
2025-09-01,Karnataka,Chamrajnagar,101,265
2025-09-01,Karnataka,Chickmagalur,432,1362
2025-09-01,Karnataka,Chikkaballapur,1439,1902
2025-09-01,Karnataka,Chikkamagaluru,626,490
2025-09-01,Karnataka,Chikmagalur,22,176
2025-09-01,Karnataka,Chitradurga,2001,2594
2025-09-01,Karnataka,Dakshina Kannada,2804,3512
2025-09-01,Karnataka,Davanagere,99,1072
2025-09-01,Karnataka,Davangere,3297,5316
2025-09-01,Karnataka,Dharwad,2658,3663
2025-09-01,Karnataka,Gadag,1660,1566
2025-09-01,Karnataka,Gadag *,41,122
2025-09-01,Karnataka,Gulbarga,1708,3786
2025-09-01,Karnataka,Hasan,163,843
2025-09-01,Karnataka,Hassan,1459,1493
2025-09-01,Karnataka,Haveri,2122,2885
2025-09-01,Karnataka,Haveri *,29,153
2025-09-01,Karnataka,Kalaburagi,3672,1884
2025-09-01,Karnataka,Kodagu,462,772
2025-09-01,Karnataka,Kolar,2288,2974
2025-09-01,Karnataka,Koppal,2462,3746
2025-09-01,Karnataka,Mandya,1574,2749
2025-09-01,Karnataka,Mysore,1355,3373
2025-09-01,Karnataka,Mysuru,2493,1788
2025-09-01,Karnataka,Raichur,4182,4320
2025-09-01,Karnataka,Ramanagar,1581,1815
2025-09-01,Karnataka,Shimoga,634,2231
2025-09-01,Karnataka,Shivamogga,1898,1121
2025-09-01,Karnataka,Tumakuru,2102,1344
2025-09-01,Karnataka,Tumkur,1475,3943
2025-09-01,Karnataka,Udupi,1468,1299
2025-09-01,Karnataka,Udupi *,2,0
2025-09-01,Karnataka,Uttara Kannada,1397,1791
2025-09-01,Karnataka,Vijayanagara,343,1444
2025-09-01,Karnataka,Vijayapura,2879,1713
2025-09-01,Karnataka,Yadgir,2422,2519
2025-09-01,Karnataka,yadgir,94,418
2025-09-01,Kerala,Alappuzha,2381,3858
2025-09-01,Kerala,Ernakulam,4157,6211
2025-09-01,Kerala,Idukki,1436,1945
2025-09-01,Kerala,Kannur,4147,7976
2025-09-01,Kerala,Kasaragod,2213,2781
2025-09-01,Kerala,Kasargod,32,351
2025-09-01,Kerala,Kollam,3720,6088
2025-09-01,Kerala,Kottayam,2195,3853
2025-09-01,Kerala,Kozhikode,4724,7648
2025-09-01,Kerala,Malappuram,7796,9422
2025-09-01,Kerala,Palakkad,4563,7013
2025-09-01,Kerala,Pathanamthitta,1797,2938
2025-09-01,Kerala,Thiruvananthapuram,4099,7508
2025-09-01,Kerala,Thrissur,4733,10866
2025-09-01,Kerala,Wayanad,1036,3184
2025-09-01,Ladakh,Kargil,398,66
2025-09-01,Ladakh,Leh,169,83
2025-09-01,Lakshadweep,Lakshadweep,142,199
2025-09-01,Madhya Pradesh,Agar Malwa,355,1069
2025-09-01,Madhya Pradesh,Alirajpur,3421,3124
